"Occurrences","Word","LgSUBTLWF","OLD","PLD","I_Mean_RT","I_Zscore","I_Mean_Accuracy"
"1","quarter","3.123","2.100","1.950","618.529","-0.636","0.97"
"1","quarterback","2.387","4.500","4.650","698.242","-0.319","1.00"
"1","quartermaster","1.672","5.650","6.050","896.862","0.586","0.88"
"1","quartz","1.447","2.600","1.800","680.970","-0.471","0.94"
"1","queasy","1.771","2.650","1.950","741.258","-0.117","0.94"
"1","quench","1.518","2.300","1.950","694.323","-0.378","0.94"
"1","query","1.477","2.000","1.700","736.645","-0.185","0.91"
"1","quest","2.516","1.950","1.900","678.000","-0.355","0.91"
"1","question","4.005","2.800","2.700","597.441","-0.569","1.00"
"1","questionable","2.072","3.800","4.200","700.788","-0.281","1.00"
"1","questionnaire","1.613","5.350","4.550","920.938","0.306","0.97"
"1","queue","1.785","2.350","1.000","746.200","-0.164","0.61"
"1","quibble","1.491","2.750","2.000","721.200","-0.042","0.57"
"1","quiche","1.643","2.600","1.500","675.857","-0.118","0.64"
"1","quick","3.744","1.850","1.400","547.844","-0.790","0.97"
"1","quickie","1.732","2.750","1.850","725.733","0.053","0.88"
"1","quicksand","1.881","3.850","3.900","723.750","-0.233","1.00"
"1","quiet","3.777","1.850","1.950","645.281","-0.584","0.97"
"1","quirk","1.322","1.850","1.800","661.750","-0.238","0.82"
"1","quit","3.662","1.600","1.250","612.182","-0.614","0.97"
"1","quitter","1.869","#","#","#","#","#"
"1","quivering","1.431","2.950","2.600","896.607","0.239","0.85"
"1","quota","1.982","2.450","2.150","718.781","-0.195","0.94"
"1","quote","2.689","1.800","1.850","598.235","-0.629","1.00"
"1","rabbi","2.535","2.450","2.400","731.300","-0.200","0.88"
"1","rabid","1.851","1.900","1.950","794.556","0.131","0.53"
"1","raccoon","1.869","3.000","2.100","801.806","-0.141","0.97"
"1","racehorse","1.778","3.250","3.500","706.364","-0.168","0.97"
"1","racetrack","1.968","3.750","3.700","748.677","-0.044","0.94"
"1","racial","2.204","1.900","1.900","651.700","-0.484","0.91"
"1","racism","1.949","2.100","2.950","661.812","-0.417","0.97"
"1","racist","2.393","1.850","1.900","617.000","-0.476","0.97"
"1","rack","2.600","1.100","1.000","622.406","-0.609","1.00"
"1","racy","1.699","1.800","1.750","800.037","-0.104","0.82"
"1","radial","1.415","1.900","1.950","590.000","-0.477","0.97"
"1","radiant","2.045","2.600","2.500","689.759","-0.392","0.85"
"1","radiate","1.447","2.350","2.300","698.030","-0.232","0.97"
"1","radiation","2.623","2.400","3.300","713.912","-0.147","1.00"
"1","radiator","2.017","2.550","3.050","609.121","-0.567","0.97"
"1","radioactive","2.215","4.050","5.150","791.242","-0.011","1.00"
"1","radioactivity","1.623","5.400","5.900","786.676","0.091","1.00"
"1","radiologist","1.322","#","#","#","#","#"
"1","radiology","2.017","3.700","4.150","830.912","0.116","1.00"
"1","radish","1.505","1.900","1.900","781.033","-0.252","0.88"
"1","radius","2.352","2.250","1.850","749.941","-0.222","0.97"
"1","raffle","1.973","2.050","1.600","655.562","-0.447","0.94"
"1","rage","2.762","1.100","1.350","584.343","-0.669","1.00"
"1","ragged","1.909","1.300","1.900","673.645","-0.416","0.97"
"1","raging","2.220","1.450","1.750","743.793","-0.273","0.88"
"1","ragtime","1.505","2.800","3.000","715.258","-0.193","0.94"
"1","raid","2.640","1.350","1.000","682.438","-0.303","0.94"
"1","raider","1.532","1.800","1.000","722.062","-0.303","0.94"
"1","railroad","2.803","3.050","2.800","594.194","-0.601","0.97"
"1","rain","3.397","1.100","1.000","551.839","-0.836","1.00"
"1","rainbow","2.611","3.100","2.950","686.818","-0.421","1.00"
"1","raincoat","1.929","3.300","2.950","740.324","-0.275","0.97"
"1","rainstorm","1.623","3.400","3.450","747.606","-0.300","1.00"
"1","raisin","1.924","2.200","1.700","741.517","-0.196","0.91"
"1","rally","2.567","1.700","1.400","643.065","-0.481","0.91"
"1","ramble","1.505","1.650","1.650","681.382","-0.363","0.97"
"1","rambling","1.845","1.800","1.750","712.419","-0.198","0.91"
"1","rampage","1.732","2.750","3.100","748.152","-0.164","1.00"
"1","rampant","1.699","2.750","2.700","728.556","-0.143","0.84"
"1","ramrod","1.362","2.900","3.500","787.200","0.176","0.45"
"1","rancher","1.681","1.900","1.850","673.759","-0.333","0.91"
"1","rancid","1.415","2.150","2.350","682.571","-0.264","0.80"
"1","range","3.065","1.650","1.700","638.355","-0.605","0.94"
"1","ranger","2.580","1.500","1.900","621.529","-0.453","0.97"
"1","rank","2.638","1.100","1.000","623.242","-0.587","1.00"
"1","ransom","2.698","2.700","2.500","653.971","-0.556","1.00"
"1","rant","1.544","1.300","1.000","607.000","-0.503","0.82"
"1","rapid","2.350","1.850","1.900","589.091","-0.658","1.00"
"1","rapport","1.518","2.800","2.200","763.593","0.032","0.77"
"1","rapture","1.653","2.250","1.800","632.100","-0.425","0.91"
"1","rare","3.037","1.100","1.000","566.970","-0.686","0.97"
"1","rarity","1.322","1.950","1.900","794.138","0.039","0.85"
"1","rascal","2.305","2.400","2.500","712.733","-0.331","0.83"
"1","ratchet","1.591","1.950","1.950","711.261","-0.099","0.72"
"1","rate","3.104","1.000","1.000","578.643","-0.738","0.90"
"1","rating","2.053","1.450","1.000","632.485","-0.514","0.97"
"1","ratio","2.217","1.800","2.400","652.219","-0.496","0.97"
"1","ration","1.826","1.750","1.700","759.969","-0.004","0.97"
"1","rational","2.410","2.150","1.800","621.970","-0.565","0.97"
"1","rationalize","1.505","2.800","2.650","812.636","0.037","0.97"
"1","rationing","1.477","2.900","2.350","815.286","0.108","0.85"
"1","rattle","2.238","1.650","1.350","660.147","-0.527","1.00"
"1","rattler","1.415","1.800","2.150","710.212","-0.151","0.97"
"1","rattlesnake","1.940","4.750","4.700","703.727","-0.310","1.00"
"1","ratty","1.568","1.800","1.150","809.517","0.087","0.85"
"1","ravage","1.447","2.250","2.350","812.323","-0.065","0.91"
"1","rave","2.114","1.000","1.000","564.121","-0.684","1.00"
"1","ravenous","1.431","3.000","3.000","801.069","0.119","0.94"
"1","ravine","1.978","1.900","2.500","795.231","-0.233","0.79"
"1","raw","2.716","1.300","1.150","622.200","-0.564","1.00"
"1","rawhide","1.756","2.900","3.000","796.600","-0.037","0.88"
"1","react","2.587","1.900","1.850","663.303","-0.535","0.94"
"1","reaction","2.920","2.000","2.600","610.303","-0.559","0.97"
"1","reactive","1.602","2.500","2.600","691.219","-0.463","0.94"
"1","reactor","2.312","2.050","2.300","781.200","-0.159","1.00"
"1","read","4.090","1.100","1.000","547.581","-0.819","1.00"
"1","readiness","1.785","2.500","2.350","717.438","-0.245","1.00"
"1","real","4.354","1.150","1.850","630.875","-0.489","0.97"
"1","realism","1.568","2.350","3.250","666.857","-0.363","1.00"
"1","realist","1.663","2.200","2.850","680.765","-0.494","0.97"
"1","realistic","2.373","3.000","3.350","727.250","-0.262","0.97"
"1","reality","3.189","2.400","2.800","655.818","-0.546","1.00"
"1","realization","1.740","2.750","3.450","831.647","0.098","1.00"
"1","realize","3.606","2.300","2.450","658.788","-0.457","0.97"
"1","realm","2.378","1.800","1.850","708.258","-0.275","0.94"
"1","realty","1.415","1.850","2.650","650.100","-0.447","0.94"
"1","reap","2.124","1.550","1.000","776.667","0.035","0.87"
"1","rearrange","1.949","2.950","3.650","863.710","0.156","0.94"
"1","reason","3.994","1.950","1.600","579.242","-0.749","0.97"
"1","reasonable","2.976","2.750","3.050","721.312","-0.379","0.97"
"1","reasoning","1.973","2.800","2.650","649.088","-0.443","1.00"
"1","reassign","1.447","2.850","3.300","910.515","0.444","0.97"
"1","reassurance","1.491","3.650","4.000","823.697","0.067","0.97"
"1","reassure","1.663","2.550","3.150","781.818","0.016","0.97"
"1","rebel","2.438","1.800","1.650","644.767","-0.576","0.97"
"1","rebellion","2.117","2.950","2.950","692.500","-0.370","0.94"
"1","rebirth","1.732","2.950","3.450","659.324","-0.429","1.00"
"1","rebound","2.155","2.300","2.600","642.606","-0.526","1.00"
"1","rebuild","2.238","2.650","2.500","648.906","-0.371","0.97"
"1","rebuttal","1.602","3.400","2.850","826.034","0.113","0.85"
"1","recall","3.002","2.000","2.000","695.194","-0.464","0.97"
"1","recant","1.447","1.800","2.200","816.190","-0.037","0.64"
"1","recap","1.653","1.950","2.350","698.444","-0.211","0.87"
"1","recapture","1.623","2.950","4.000","790.735","-0.096","0.97"
"1","receipt","2.580","2.600","1.700","701.294","-0.418","1.00"
"1","receive","2.997","1.800","2.100","667.758","-0.535","0.97"
"1","recent","2.826","1.700","2.550","651.879","-0.447","0.97"
"1","receptacle","1.362","3.900","3.850","783.000","0.119","0.77"
"1","reception","2.755","2.350","2.350","685.909","-0.454","1.00"
"1","receptionist","1.991","4.250","4.450","732.333","-0.253","0.97"
"1","receptive","1.785","2.600","2.750","806.094","-0.090","0.97"
"1","recess","2.253","2.000","1.950","730.147","-0.420","1.00"
"1","recharge","1.785","2.950","3.750","772.029","-0.108","1.00"
"1","recheck","1.447","2.900","3.100","1,033.579","0.711","0.61"
"1","reciprocal","1.380","4.600","4.700","753.594","-0.033","0.97"
"1","recitation","1.398","2.500","2.350","970.615","0.620","0.79"
"1","reckless","2.401","2.700","1.950","692.188","-0.428","0.97"
"1","reckon","2.776","2.500","1.800","696.594","-0.345","0.97"
"1","reckoning","1.748","2.700","2.300","737.188","-0.191","0.94"
"1","reclaim","1.857","2.650","2.450","689.848","-0.292","0.97"
"1","reclining","1.362","2.350","2.600","760.882","-0.072","1.00"
"1","recluse","1.544","2.600","2.550","796.107","0.065","0.80"
"1","recognize","3.243","3.200","3.250","634.394","-0.479","1.00"
"1","recoil","1.362","2.450","2.550","722.529","-0.150","1.00"
"1","recollect","1.740","3.450","3.650","712.156","-0.334","0.97"
"1","recollection","1.909","3.500","3.200","913.355","0.434","1.00"
"1","recommend","2.854","2.950","3.400","754.242","-0.004","1.00"
"1","recommendation","2.413","4.300","4.250","745.906","-0.089","1.00"
"1","reconcile","1.771","3.300","3.350","838.433","0.137","0.91"
"1","reconciliation","1.724","4.550","5.350","872.129","0.414","0.94"
"1","reconstruct","1.771","3.600","4.450","709.250","-0.131","0.97"
"1","reconstruction","1.919","3.600","4.350","919.312","0.359","0.97"
"1","recorder","2.403","2.550","2.400","782.794","-0.182","1.00"
"1","recording","2.874","2.400","2.250","790.375","-0.148","1.00"
"1","recount","1.580","2.300","2.600","662.281","-0.367","0.94"
"1","recourse","1.591","2.700","2.750","829.267","-0.026","0.88"
"1","recover","2.613","2.150","2.400","724.471","-0.266","0.97"
"1","recovery","2.667","2.650","2.600","699.515","-0.421","1.00"
"1","recreate","1.732","2.450","3.100","722.394","-0.036","1.00"
"1","recreation","1.982","2.650","3.200","751.588","-0.201","1.00"
"1","recreational","1.732","3.800","4.700","858.767","0.230","0.88"
"1","recruit","2.276","2.750","2.650","742.679","-0.344","0.88"
"1","recruiter","1.556","3.050","3.000","774.226","-0.011","0.97"
"1","rectal","1.672","1.900","2.250","807.031","-0.016","0.97"
"1","rectangular","1.362","4.700","5.100","761.091","-0.111","1.00"
"1","rectify","1.633","2.750","2.850","758.074","0.076","0.84"
"1","rectum","1.415","2.700","2.150","738.967","-0.222","0.91"
"1","recycle","1.653","2.850","3.850","696.303","-0.471","0.97"
"1","recycled","1.643","#","#","#","#","#"
"1","recycling","1.909","#","#","#","#","#"
"1","redecorate","1.724","3.200","4.150","1,110.667","0.798","0.77"
"1","redeem","1.924","2.800","1.950","657.419","-0.224","0.91"
"1","redemption","2.053","3.050","3.250","759.088","-0.133","1.00"
"1","redheaded","1.663","2.900","3.850","804.657","-0.129","1.00"
"1","redirect","1.690","2.900","3.650","838.152","0.055","0.97"
"1","redneck","1.959","2.950","3.100","722.147","-0.289","1.00"
"1","redo","1.914","1.800","2.750","799.261","0.055","0.72"
"1","reduce","2.342","1.750","2.050","646.533","-0.512","0.91"
"1","reduction","1.949","2.200","2.300","723.719","-0.306","0.97"
"1","redundancy","1.518","4.150","3.950","846.567","0.097","0.97"
"1","redwood","1.580","2.800","2.850","794.188","0.103","0.97"
"1","reefer","1.699","1.950","1.750","982.250","0.506","0.50"
"1","reek","1.672","1.500","1.000","715.963","-0.220","0.79"
"1","reelection","1.505","2.650","3.750","798.750","0.403","0.59"
"1","reestablish","1.362","4.650","4.950","937.731","0.513","0.79"
"1","refer","2.574","1.800","1.900","707.233","-0.434","0.94"
"1","reference","2.636","2.400","2.350","650.147","-0.405","1.00"
"1","referral","1.462","2.800","2.900","749.406","-0.076","1.00"
"1","refill","2.155","2.400","1.950","593.735","-0.576","0.97"
"1","refine","1.362","1.800","1.850","770.897","-0.128","0.88"
"1","refinement","1.447","3.350","3.250","893.300","0.441","0.94"
"1","refinery","1.699","2.750","3.600","778.821","0.121","0.88"
"1","reflect","2.330","2.100","2.300","620.206","-0.590","1.00"
"1","reflection","2.410","2.250","2.600","709.788","-0.333","0.97"
"1","reflective","1.505","2.500","2.500","727.853","-0.232","1.00"
"1","reflex","2.068","2.400","2.700","669.824","-0.425","0.97"
"1","reform","2.267","2.050","2.400","665.367","-0.463","0.91"
"1","refrain","2.021","2.600","2.500","640.600","-0.426","1.00"
"1","refresh","2.107","2.650","2.500","696.767","-0.402","0.97"
"1","refreshment","1.716","3.600","3.600","828.818","-0.025","0.97"
"1","refuel","1.643","2.000","3.800","848.889","0.273","0.84"
"1","refuge","2.100","1.850","3.100","724.606","-0.306","0.97"
"1","refund","2.152","1.950","2.750","674.576","-0.397","1.00"
"1","refusal","1.826","2.750","3.200","735.097","-0.244","0.94"
"1","refuse","3.030","1.700","1.950","627.515","-0.486","0.97"
"1","refute","1.544","1.800","2.300","680.423","-0.234","0.76"
"1","regain","2.130","1.850","1.800","703.750","-0.322","0.94"
"1","regal","1.771","1.850","1.800","727.071","-0.161","0.82"
"1","regard","2.575","1.850","2.700","677.484","-0.310","0.94"
"1","regenerate","1.342","2.800","3.750","860.938","0.244","0.97"
"1","regeneration","1.544","2.950","4.000","929.394","0.295","1.00"
"1","reggae","1.699","2.850","2.000","820.034","0.010","0.91"
"1","regime","2.075","1.900","2.700","742.667","-0.312","0.88"
"1","regimen","1.613","2.600","3.500","929.640","0.252","0.78"
"1","regiment","2.394","2.300","2.850","685.788","-0.189","0.97"
"1","region","2.410","1.900","1.900","598.484","-0.522","0.97"
"1","regional","2.204","2.650","2.850","653.516","-0.507","0.97"
"1","register","2.750","2.650","3.250","606.147","-0.550","1.00"
"1","registrar","1.447","3.450","4.750","891.690","0.339","0.94"
"1","registration","2.524","3.600","4.500","715.710","-0.148","0.91"
"1","registry","1.819","2.950","3.550","705.879","-0.252","0.97"
"1","regression","1.532","2.600","2.600","777.882","-0.210","1.00"
"1","regret","3.141","2.250","2.700","655.853","-0.290","1.00"
"1","regretful","1.204","#","#","#","#","#"
"1","regrettable","1.681","3.750","3.650","844.241","0.196","0.88"
"1","regroup","1.863","2.800","3.250","768.690","-0.162","0.91"
"1","regular","3.237","2.500","2.500","590.152","-0.653","0.97"
"1","regulate","1.602","2.600","2.900","664.969","-0.422","1.00"
"1","regulation","2.104","2.500","2.750","703.576","-0.264","0.97"
"1","regulator","1.623","2.800","3.350","714.118","-0.312","1.00"
"1","rehash","1.342","2.650","2.800","878.857","0.414","0.64"
"1","rehearsal","2.804","3.300","2.800","654.853","-0.362","1.00"
"1","rehearse","2.364","2.650","2.300","751.710","-0.127","0.94"
"1","reign","2.204","1.800","1.000","688.121","-0.460","0.97"
"1","reigning","1.602","2.300","1.200","801.400","0.189","0.81"
"1","reimburse","1.505","3.550","4.100","892.793","0.440","0.91"
"1","reinforce","1.690","3.300","3.600","756.310","-0.178","0.91"
"1","reinforcement","1.653","4.300","4.400","778.818","0.075","1.00"
"1","reinstate","1.699","3.050","3.550","836.781","0.327","0.97"
"1","reiterate","1.532","2.700","3.650","991.852","0.466","0.82"
"1","reject","2.337","1.850","2.350","625.897","-0.621","0.94"
"1","rejected","2.529","1.950","2.400","705.290","-0.518","0.97"
"1","rejection","2.228","1.950","2.500","619.161","-0.447","0.94"
"1","rejoice","1.940","2.750","2.600","677.667","-0.420","0.97"
"1","rejoin","1.813","2.350","2.550","711.938","-0.366","0.97"
"1","rekindle","1.447","2.950","3.750","815.739","0.142","0.68"
"1","relapse","1.681","2.650","2.500","771.633","-0.155","0.88"
"1","relate","2.386","1.800","1.900","715.758","-0.369","0.97"
"1","relation","2.324","1.900","2.350","786.969","0.010","0.94"
"1","relationship","3.538","4.500","5.150","743.062","-0.327","0.97"
"1","relative","2.600","2.350","2.750","663.848","-0.560","1.00"
"1","relativity","1.602","3.100","4.250","747.333","-0.015","1.00"
"1","relax","3.693","1.950","2.000","617.033","-0.667","0.97"
"1","relaxation","1.909","2.800","4.050","703.176","-0.343","1.00"
"1","relaxed","2.553","1.950","2.650","567.939","-0.733","0.97"
"1","relaxing","2.267","2.400","2.750","603.871","-0.661","0.97"
"1","relay","2.185","1.750","1.750","638.735","-0.482","1.00"
"1","release","3.268","2.400","1.850","668.971","-0.609","1.00"
"1","relentless","1.903","3.700","3.500","702.531","-0.143","0.97"
"1","relevance","1.919","2.700","3.000","761.000","-0.067","0.97"
"1","relevant","2.458","2.700","2.900","747.688","-0.258","0.97"
"1","reliable","2.480","2.600","2.800","754.909","-0.324","1.00"
"1","relief","2.872","2.050","1.900","600.656","-0.662","0.97"
"1","relieve","2.455","2.050","1.800","716.032","-0.263","0.94"
"1","religion","2.850","2.700","2.550","663.758","-0.507","0.97"
"1","religious","2.850","2.750","2.500","717.032","-0.273","0.97"
"1","relinquish","1.672","4.350","4.200","866.172","-0.004","0.88"
"1","relish","1.987","2.000","1.850","695.656","-0.319","0.94"
"1","relive","1.940","1.800","2.650","787.455","-0.093","0.92"
"1","relocate","1.819","2.600","3.500","740.939","-0.167","0.97"
"1","relocation","1.602","2.500","3.450","730.645","-0.143","0.97"
"1","reluctant","2.111","3.150","3.400","734.324","-0.303","0.94"
"1","rely","2.565","1.900","1.850","684.400","-0.392","0.91"
"1","remain","3.229","1.850","1.800","624.188","-0.517","0.97"
"1","remainder","1.892","2.550","2.750","762.452","-0.006","0.94"
"1","remaining","2.538","2.200","2.400","654.545","-0.460","1.00"
"1","remake","1.724","1.900","2.100","682.030","-0.409","1.00"
"1","remark","2.352","2.100","2.500","582.844","-0.641","1.00"
"1","remarkable","2.808","3.300","3.700","741.588","-0.226","1.00"
"1","remarry","1.653","2.850","3.100","947.379","0.374","0.85"
"1","remedial","1.322","2.900","3.100","752.483","-0.091","0.94"
"1","remedy","2.075","2.400","2.200","732.812","-0.262","1.00"
"1","remembrance","1.580","3.850","4.100","822.323","0.095","0.94"
"1","remind","3.275","1.850","1.800","693.387","-0.456","0.94"
"1","reminder","2.286","2.250","2.500","698.970","-0.341","0.97"
"1","reminisce","1.580","3.200","3.100","879.381","0.353","0.78"
"1","reminiscent","1.362","3.550","3.400","726.419","0.029","0.91"
"1","remission","1.663","2.500","2.150","769.969","0.001","0.94"
"1","remodel","1.602","2.450","3.400","716.548","-0.081","0.94"
"1","remorse","2.190","2.600","2.300","645.194","-0.314","0.94"
"1","remote","2.854","1.800","1.900","695.121","-0.384","1.00"
"1","removal","2.025","2.650","2.700","637.125","-0.415","0.97"
"1","remove","3.035","1.800","1.950","628.031","-0.662","0.97"
"1","remover","1.532","2.100","2.550","699.633","-0.339","0.88"
"1","render","2.017","1.600","1.450","683.031","-0.331","0.94"
"1","rendezvous","2.495","4.450","3.650","839.400","0.167","0.91"
"1","rendition","1.362","2.700","2.850","900.455","0.363","0.69"
"1","renegade","1.839","2.900","3.150","737.286","-0.103","0.85"
"1","renew","2.049","1.950","1.850","645.552","-0.533","0.85"
"1","renewal","1.699","2.500","2.550","667.441","-0.452","0.97"
"1","renounce","1.940","2.650","2.450","747.562","-0.258","0.94"
"1","renovation","1.643","2.800","2.600","827.656","0.226","0.97"
"1","renown","1.322","2.550","2.400","820.032","0.048","0.91"
"1","rent","3.246","1.200","1.000","607.906","-0.705","0.97"
"1","rental","2.393","1.750","1.750","636.879","-0.563","0.97"
"1","reopen","1.914","2.300","3.100","786.900","-0.043","0.88"
"1","reorganize","1.342","3.450","4.300","974.484","0.493","0.94"
"1","rep","2.422","1.500","1.250","816.000","-0.030","0.61"
"1","repaint","1.380","2.200","2.900","754.467","-0.102","0.91"
"1","repair","2.654","2.150","1.800","699.125","-0.377","0.94"
"1","repay","2.425","1.800","1.850","695.091","-0.320","0.94"
"1","repeat","3.227","1.800","1.750","593.303","-0.618","1.00"
"1","repel","1.544","1.750","1.800","671.727","-0.337","0.97"
"1","repellent","1.613","2.950","2.800","715.667","-0.230","0.97"
"1","repent","2.093","1.750","1.900","710.484","-0.294","0.91"
"1","repentant","1.114","2.850","2.350","1,000.235","0.584","0.57"
"1","repertoire","1.380","3.800","4.500","866.591","0.305","0.73"
"1","repetition","1.556","2.700","2.600","766.900","-0.258","0.94"
"1","repetitive","1.477","3.500","3.650","775.441","0.014","1.00"
"1","replace","2.834","2.350","1.950","681.647","-0.370","1.00"
"1","replacement","2.502","3.550","3.300","671.970","-0.467","1.00"
"1","replay","1.792","2.000","1.950","645.171","-0.523","1.00"
"1","replenish","1.431","3.800","3.350","728.032","-0.175","0.91"
"1","replica","1.756","2.700","3.250","803.697","-0.010","0.97"
"1","replicate","1.580","2.600","2.700","720.031","-0.203","0.97"
"1","reply","2.391","1.850","1.900","653.719","-0.566","0.97"
"1","report","3.741","1.750","1.800","663.971","-0.525","0.97"
"1","repose","1.477","1.900","1.900","771.560","0.005","0.74"
"1","reposition","1.447","#","#","#","#","#"
"1","repossess","1.322","3.250","3.500","846.821","0.565","0.85"
"1","represent","2.889","2.750","4.100","758.067","-0.197","0.94"
"1","representative","2.433","4.350","5.150","845.267","0.241","1.00"
"1","repression","1.633","2.400","2.400","833.424","0.090","1.00"
"1","reprimand","1.447","3.600","3.950","879.074","0.456","0.79"
"1","reproach","1.380","2.950","2.900","766.067","-0.180","0.86"
"1","reproduce","1.903","2.950","3.550","725.645","-0.197","0.94"
"1","reproduction","1.881","3.450","4.300","869.886","0.085","1.00"
"1","reproductive","1.740","3.550","4.700","851.909","0.202","1.00"
"1","reptile","1.863","2.500","2.600","653.452","-0.374","0.94"
"1","republic","2.458","3.300","3.400","642.774","-0.528","0.94"
"1","Republican","2.316","3.800","4.200","739.424","-0.273","1.00"
"1","repugnant","1.602","3.500","3.500","828.036","0.093","0.82"
"1","repulsive","2.017","2.950","2.800","707.364","-0.200","0.97"
"1","reputable","1.643","2.750","3.500","712.121","-0.190","0.97"
"1","reputed","1.518","1.900","2.700","721.893","-0.154","0.82"
"1","request","3.116","2.500","2.350","645.667","-0.520","0.94"
"1","require","2.735","2.350","2.300","661.364","-0.472","0.94"
"1","requirement","1.869","3.550","3.600","783.743","-0.048","1.00"
"1","requisition","1.763","3.450","3.300","905.462","0.414","0.87"
"1","reread","1.380","2.000","2.600","836.821","0.357","0.85"
"1","rerun","1.681","2.200","2.900","747.125","0.071","0.73"
"1","rescind","1.447","2.400","2.250","1,042.062","0.735","0.48"
"1","rescue","3.113","2.300","2.650","584.133","-0.544","0.91"
"1","research","3.228","3.050","2.800","652.697","-0.489","1.00"
"1","researcher","1.591","3.450","3.400","733.788","-0.254","0.97"
"1","resemble","1.944","2.600","2.700","840.393","-0.010","0.88"
"1","resent","2.468","1.650","2.150","711.677","-0.217","0.94"
"1","resentful","1.477","3.500","3.650","782.875","-0.060","0.94"
"1","resentment","1.887","3.450","3.800","789.871","0.171","0.97"
"1","reservation","2.722","2.700","2.600","745.091","-0.159","1.00"
"1","reservoir","1.982","3.550","4.650","845.733","0.142","0.86"
"1","reset","2.217","1.750","2.600","743.312","-0.303","0.94"
"1","reside","1.756","1.750","1.750","690.185","-0.229","0.84"
"1","residence","2.625","2.500","2.450","718.219","-0.261","1.00"
"1","residency","2.000","2.750","3.100","728.531","-0.151","0.97"
"1","residential","1.964","3.250","3.650","735.971","-0.143","1.00"
"1","residue","2.149","2.450","2.750","741.188","-0.219","0.89"
"1","resign","2.412","1.800","1.750","708.727","-0.145","0.97"
"1","resignation","2.283","2.850","3.450","863.194","0.148","0.97"
"1","resilient","1.462","2.850","3.350","796.929","-0.052","0.85"
"1","resist","2.818","1.900","1.900","693.323","-0.460","0.97"
"1","resistance","2.635","2.750","3.000","808.062","0.041","0.94"
"1","resistant","1.672","2.700","3.200","720.097","-0.307","0.94"
"1","resolute","1.505","2.650","2.750","793.469","-0.087","0.97"
"1","resolution","2.179","2.450","2.650","702.844","-0.342","0.97"
"1","resolve","2.394","2.050","2.200","612.912","-0.609","1.00"
"1","resonance","1.532","2.750","2.600","787.483","0.004","0.88"
"1","resort","2.548","1.850","2.300","632.353","-0.529","1.00"
"1","resource","1.924","2.750","2.650","735.500","-0.348","0.97"
"1","respect","3.562","2.250","2.300","595.781","-0.571","0.97"
"1","respectable","2.461","3.450","3.300","754.129","-0.291","0.91"
"1","respiration","1.806","2.600","2.700","742.094","-0.029","1.00"
"1","respirator","1.580","3.500","3.750","869.061","0.170","1.00"
"1","respiratory","2.155","3.500","4.550","744.812","-0.050","0.97"
"1","respite","1.398","2.350","2.350","731.391","0.185","0.70"
"1","respond","2.857","2.700","2.700","687.912","-0.448","0.97"
"1","response","2.915","2.550","2.700","628.030","-0.543","1.00"
"1","responsive","1.613","3.250","2.950","768.484","-0.130","0.94"
"1","rest","4.036","1.250","1.000","574.485","-0.671","1.00"
"1","restaurant","3.376","3.750","3.750","608.606","-0.542","1.00"
"1","restful","1.591","2.850","2.600","637.125","-0.479","0.94"
"1","restitution","1.462","2.950","3.150","825.963","0.349","0.87"
"1","restless","2.394","2.650","2.600","600.484","-0.651","0.97"
"1","restock","1.380","2.900","3.350","879.471","0.284","0.55"
"1","restoration","1.690","2.850","2.700","741.333","-0.198","1.00"
"1","restore","2.405","2.200","2.550","649.000","-0.462","0.97"
"1","restrain","1.898","2.400","2.350","715.581","-0.266","0.97"
"1","restraining","2.236","2.800","2.600","860.818","0.203","1.00"
"1","restraint","2.121","2.600","2.500","773.857","-0.258","0.88"
"1","restrict","1.462","2.550","2.350","746.441","-0.179","1.00"
"1","restricted","2.322","2.800","2.750","710.091","-0.195","1.00"
"1","result","3.004","2.100","2.300","598.057","-0.666","1.00"
"1","resume","2.464","1.900","2.200","588.364","-0.658","1.00"
"1","resurrect","1.568","3.250","4.200","882.217","0.298","0.77"
"1","resuscitate","1.653","4.300","4.000","929.214","0.781","0.45"
"1","resuscitation","1.380","4.000","4.350","981.000","0.795","0.65"
"1","retail","2.075","1.900","1.850","610.750","-0.642","0.97"
"1","retain","2.086","1.750","1.750","628.758","-0.444","0.97"
"1","retake","1.580","1.950","2.000","730.533","-0.302","0.88"
"1","retaliate","1.813","3.000","3.750","859.548","0.645","0.94"
"1","retarded","2.504","2.250","2.450","725.091","-0.346","1.00"
"1","rethink","1.959","2.750","2.650","851.400","0.255","0.81"
"1","retina","1.580","1.900","2.400","717.645","-0.271","0.94"
"1","retinal","1.556","2.400","3.000","925.261","0.388","0.72"
"1","retire","2.699","1.850","1.900","762.125","-0.189","1.00"
"1","retirement","2.635","3.100","3.250","771.967","-0.110","0.88"
"1","retrace","1.556","2.400","2.800","870.393","0.310","0.82"
"1","retract","1.875","2.200","2.250","803.879","-0.080","1.00"
"1","retraction","1.716","2.450","2.500","964.929","0.561","0.88"
"1","retreat","2.686","2.300","2.200","727.200","-0.344","0.94"
"1","retrial","1.342","2.400","3.550","932.643","0.499","0.82"
"1","retribution","1.935","3.600","4.100","940.933","0.393","0.88"
"1","retrieval","1.763","3.150","3.250","704.031","-0.200","1.00"
"1","retrieve","2.324","2.600","2.400","729.875","-0.132","0.91"
"1","retriever","1.591","3.100","2.800","804.206","0.064","1.00"
