Occurrences,Word,Length,LgSUBTLWF,Ortho_N,Phono_N,OLD,PLD,POS,I_Mean_RT,I_Mean_Accuracy,I_NMG_Mean_RT,I_NMG_Mean_Accuracy
1,ending,6,2.91,0,1,1.6,1.45,VB|NN,601.485,0.97,577,1
1,endless,7,2.53,0,0,2.3,2.15,JJ,607.235,1,582.643,1
1,endorse,7,1.949,0,2,2.55,2.1,VB,657.806,0.97,680.741,1
1,endorsement,11,1.857,0,1,3.8,2.9,NN,721.594,0.97,660.143,1
1,endowment,9,1.462,0,0,3.45,2.75,NN,847.281,0.94,704.172,1
1,endurance,9,1.839,0,1,3.3,2.8,NN,631.353,0.97,660.429,1
1,endure,6,2.354,1,4,1.85,1.75,VB,613.242,0.97,655.143,1
1,enduring,8,1.69,1,3,2.35,2.35,VB,724.758,1,656.577,1
1,enemy,5,3.394,1,2,2.5,2.05,NN,598.967,0.91,630.556,1
1,energetic,9,1.826,0,0,3.9,4.8,JJ,778.367,0.94,726.667,1
1,energize,8,1.322,0,1,2.95,3.6,VB,746.656,0.94,646.556,1
1,energy,6,3.225,0,0,2.65,2.75,NN,644.606,1,645.423,1
1,enforce,7,1.94,0,2,2.5,2.25,VB,704.029,1,682.107,1
1,engage,6,2.498,1,1,2.35,2.4,VB,761.906,0.97,696.519,1
1,engaged,7,3.123,2,1,2.45,2.6,VB,648.226,1,633.462,1
1,engagement,10,2.824,0,0,3.25,3.7,NN,742.812,0.97,698.75,1
1,engineer,8,2.776,0,0,3.1,3.6,NN|VB,701.903,0.97,644.44,1
1,engineering,11,2.524,0,0,4.1,4.9,NN|VB,706.088,1,690.76,0.962
1,engraving,9,1.38,0,0,2.8,2.65,NN|VB,752.444,1,744.929,1
1,enhance,7,2.1,0,0,2.6,2.55,VB,581.743,1,639.808,1
1,enhancement,11,1.38,0,0,3.6,3.05,NN,762.576,1,752.385,0.929
1,enigma,6,1.681,0,0,2.85,2.9,NN,762.879,1,710.909,0.88
1,enjoy,5,3.626,1,1,2.35,2.45,VB|NN,582.294,1,629.885,1
1,enjoyable,9,2,1,0,3.75,3.7,JJ,765.029,1,675.857,1
1,enjoyment,9,1.845,0,0,3.55,3.5,NN,776.156,0.94,723.815,1
1,enlarge,7,1.663,1,0,2.75,2.85,VB,644.688,0.97,613.68,1
1,enlargement,11,1.342,0,0,3.45,3.75,NN,709.812,1,662.92,1
1,enlighten,9,2.037,0,1,3,2.65,VB,762.688,1,663.464,1
1,enlist,6,1.909,0,1,2.45,1.9,VB,714.966,0.94,709.923,1
1,enormous,8,2.722,0,0,2.9,2.7,JJ,785.467,0.97,709.577,0.963
1,enraged,7,1.556,2,1,2.4,2.7,JJ|VB,737.406,0.94,762.964,1
1,enroll,6,1.544,2,3,2.55,1.9,VB,650.219,0.94,651.593,1
1,enrollment,10,1.38,0,0,3.6,3,NN,716.088,1,693.429,0.966
1,ensemble,8,1.763,0,0,2.85,3.45,NN,734.107,0.85,812.227,0.846
1,enslave,7,1.544,1,0,2.6,2.45,VB,731.267,0.88,739.107,1
1,ensure,6,2.405,3,4,1.7,1.95,VB|NN,653.735,1,704.56,0.926
1,entail,6,1.477,0,2,2.25,1.9,VB,738.655,0.88,689.423,0.963
1,enter,5,3.181,4,2,1.85,1.4,VB,576.533,0.94,560.75,1
1,enterprise,10,2.617,0,0,3.75,3.65,NN,705.853,0.97,682.966,1
1,entertain,9,2.497,0,0,3.1,2.75,VB,768.71,0.97,704.111,1
1,entertainer,11,1.929,1,2,3.4,3.6,NN,869.29,0.91,669.077,1
1,entertainment,13,2.807,0,0,4.25,4.65,NN,806.121,1,688.897,1
1,enthusiastic,12,2.155,0,0,4.6,5.4,JJ,777.606,1,756.591,0.957
1,entice,6,1.431,1,1,2.2,2.1,VB,720.542,0.75,728.308,1
1,entirety,8,1.398,1,0,2.85,3.2,NN,845.074,0.82,784.864,0.815
1,entitle,7,1.362,0,0,2.5,2.55,VB,785.844,0.94,695.308,1
1,entity,6,1.94,1,1,2.4,2.2,NN,782.6,0.88,693.815,0.964
1,entourage,9,1.845,1,0,3.5,4.3,NN,904.308,0.42,860.68,0.962
1,entrails,8,1.663,1,0,2.7,2.85,NN,767.567,0.86,726.44,0.962
1,entrance,8,2.904,0,1,2.6,2.85,NN,640.2,0.97,619,1
1,entrapment,10,1.643,0,0,3.8,3.55,NN,887.724,0.91,756.75,1
1,entrepreneur,12,1.748,0,0,5.65,6.35,NN,849.812,0.97,753.417,0.889
1,entrust,7,1.58,1,1,2.65,2.4,VB,"1,001.39",0.88,730.654,0.963
1,envelope,8,2.711,1,0,3.1,3.65,NN,663.353,1,664.444,0.964
1,envious,7,1.813,0,0,2.7,2.7,JJ,739.333,0.88,729.185,1
1,environment,11,2.815,0,0,3.6,3.4,NN,816.818,0.97,644.185,1
1,environmental,13,2.225,0,0,4.8,5.5,JJ,855.667,0.97,705.333,0.964
1,envision,8,1.447,0,3,2.45,2.25,VB,706.719,0.91,741.84,1
1,envoy,5,1.653,1,1,2.4,2.65,NN,750.258,0.94,729.737,0.76
1,envy,4,2.688,1,1,1.95,1.9,NN|VB,621.258,0.97,604.926,1
1,enzyme,6,1.74,0,0,2.9,2.9,NN,707.655,0.88,654.462,1
1,epidemic,8,2.243,0,0,3.3,3.5,NN,794.312,0.97,646.889,0.964
1,epilepsy,8,1.732,0,0,3.85,3.9,NN,802,0.88,778.704,1
1,epileptic,9,1.792,0,0,3.65,4.4,JJ,836,0.89,804.957,0.885
1,epiphany,8,1.826,0,0,3.95,3.2,NN,920.654,0.79,956.583,0.923
1,episode,7,2.798,0,0,3.05,2.9,NN,642.438,0.97,683.857,1
1,epitaph,7,1.431,0,0,3.5,3.4,NN,935.913,0.68,793.667,0.778
1,epitome,7,1.362,0,0,3,2.95,NN,915.05,0.59,754,0.778
1,equal,5,2.834,0,0,1.95,2.25,JJ|VB|NN,614.467,0.97,658.593,1
1,equality,8,1.991,0,0,2.6,3.2,NN,759.206,1,787.778,1
1,equate,6,1.322,1,0,2.05,2,VB,732.719,0.94,817.464,1
1,equation,8,2.253,0,0,2.6,2.65,NN,801.552,0.91,736.571,1
1,equator,7,1.505,0,0,2.7,2.4,NN,644.031,1,714.654,0.963
1,equilibrium,11,1.672,0,0,5.3,5.55,NN|JJ,741.281,1,701.296,0.964
1,equipment,9,3.114,0,0,3.65,3.55,NN,768.879,0.97,683.214,1
1,equity,6,1.833,0,0,2.35,2.8,NN,727.516,0.89,750.962,0.929
1,equivalent,10,2.13,0,1,3.95,3.6,JJ|NN,762.03,1,679.923,0.963
1,era,3,2.465,9,7,1.7,1.7,NN,644.969,0.97,610.393,1
1,eradicate,9,1.447,0,0,2.85,3.35,VB,827.148,0.82,758.692,1
1,eraser,6,1.716,2,2,1.85,1.85,NN,659.062,0.94,663.179,1
1,erectile,8,1.398,0,1,2.8,2.65,JJ,804.25,0.82,743.708,0.923
1,erection,8,2.049,2,2,1.9,2.05,NN,751.406,0.94,725.75,1
1,erotic,6,2.303,1,1,2.2,2.2,JJ,680.061,0.94,636.036,1
1,erotica,7,1.462,0,0,2.8,2.8,NN,895.161,0.94,775.769,0.963
1,errand,6,2.312,1,1,2.55,1.9,NN,802.444,0.82,637.833,0.96
1,errant,6,1.415,2,2,2.25,1.8,JJ,746.833,0.56,643,0.741
1,erratic,7,1.935,0,1,2.95,2.2,JJ,845.897,0.88,650.593,1
1,erroneous,9,1.447,0,0,3.8,2.8,JJ,797.773,0.67,701.955,0.88
1,error,5,2.676,1,11,2.1,1.6,NN|JJ,581.676,1,590.929,1
1,erupt,5,1.322,0,0,2.1,1.95,VB,814.094,0.94,681.815,1
1,eruption,8,1.322,0,0,2.7,2.7,NN,817.774,0.94,663.37,1
1,escalate,8,1.568,0,0,2.85,2.8,VB,734.581,0.91,622.517,1
1,escalator,9,1.826,0,0,3.5,3.35,NN,718.312,1,636.12,1
1,escape,6,3.354,0,0,2.15,2.1,VB|NN,546.382,1,609.333,0.964
1,escort,6,2.875,0,0,2.05,2.3,NN,703.677,0.97,579.179,1
1,espionage,9,1.944,0,0,3.95,4.25,NN,866.857,0.82,706.84,1
1,espresso,8,2.025,0,0,3.2,3,NN,788.733,0.88,741.56,0.962
1,esquire,7,1.708,0,0,2.5,2.65,NN,840.138,0.88,834.393,1
1,essence,7,2.459,0,0,2.85,2.55,NN,737.29,0.91,660.333,1
1,establish,9,2.51,0,0,3.4,3.4,VB,753.576,1,662,1
1,esteem,6,1.94,0,0,2.5,1.9,NN,661.667,0.97,676.923,1
1,esteemed,8,1.881,0,1,2.65,2.3,VB,779.967,0.94,690.115,0.963
1,estimate,8,2.387,0,0,2.6,2.7,NN,708.606,0.97,639.75,1
1,estimation,10,1.415,0,0,2.9,2.8,NN,857.226,0.94,646.769,1
1,eternal,7,2.739,1,1,2.7,2.35,JJ,639.656,0.97,798.731,1
1,eternity,8,2.611,0,0,2.95,2.9,NN,687.939,1,755.292,1
1,ethical,7,2.146,0,1,2.75,2,JJ,714.774,0.97,608.444,1
1,ethics,6,2.438,0,3,2.45,1.9,NN,666.906,0.97,594.593,1
1,ethnic,6,1.964,0,0,2.75,2.1,JJ,618.485,0.97,613.148,0.964
1,etiquette,9,1.987,0,0,4.15,2.6,NN,816.806,0.91,839.5,1
1,eucalyptus,10,1.415,0,0,5,5.55,NN,941.864,0.69,945.7,0.87
1,eulogy,6,1.929,0,0,2.85,3,NN,846.593,0.77,792.542,0.889
1,euphemism,9,1.672,0,0,4.05,3.75,NN,884,0.72,839.05,0.909
1,euphoria,8,1.415,1,0,3.8,3.6,NN,706.69,0.88,738.083,0.923
1,euphoric,8,1.342,1,0,3.6,3.6,JJ,799.679,0.82,885.417,0.923
1,euthanasia,10,1.38,0,0,4.95,4.95,NN,910,0.66,915.211,0.864
1,evacuate,8,2.458,1,1,2.5,3.55,VB,714.633,0.91,752.321,1
1,evacuation,10,2.23,1,1,2.55,3.6,NN,830.645,0.94,789.462,0.963
1,evade,5,1.663,0,0,1.9,1.9,VB,683.613,0.89,621.692,1
1,evaluate,8,1.949,1,1,2.6,3.35,VB,714.406,1,662.148,1
1,evaluation,10,2.354,1,1,2.3,3.4,NN,842.812,1,704.667,0.964
1,evaporate,9,1.398,0,0,3.25,3.45,VB,778.516,0.94,685.815,1
1,evasion,7,1.778,0,0,2.4,2.15,NN,802.483,0.88,665.346,0.963
1,evasive,7,1.968,0,0,2.75,2.65,JJ,848,0.94,688.926,1
1,evening,7,3.789,0,0,2.15,1.95,NN,703.545,0.97,640.444,1
1,event,5,3.129,1,0,1.85,1.85,NN,566.844,0.97,636.25,1
1,eventual,8,1.362,0,0,2.9,3.55,JJ,799.677,0.97,701.821,1
1,everlasting,11,2.117,0,0,3.75,4.3,JJ,711.088,1,613.321,1
1,evict,5,1.568,1,1,2,1.95,VB,759.839,0.94,689.423,1
1,eviction,8,1.643,0,0,2.45,2.45,NN,781.875,1,723.28,0.962
1,evident,7,1.839,0,0,2.7,2.9,JJ,621.514,1,666.577,1
1,evolution,9,2.436,0,0,2.4,2.6,NN,708.879,1,626.741,1
1,evolve,6,1.924,0,0,2.3,2.1,VB,712.781,0.94,651.333,0.964
1,ex,2,2.807,10,11, , ,minor|NN|JJ, , , , 
1,exact,5,3.063,2,0,1.85,2.2,JJ|VB,591.719,0.97,664.259,1
1,examination,11,2.45,0,0,2.8,3.6,NN,742.758,1,710.037,1
1,examine,7,2.703,0,0,2.45,2.65,VB|NN,756.758,1,685.615,1
1,examiner,8,2.117,2,2,2.65,3.4,NN,759.941,0.97,644.423,0.963
1,example,7,3.184,0,0,2.7,3.15,NN,640.062,1,613.778,1
1,excavation,10,1.518,0,0,2.75,2.85,NN,947.5,0.87,905.05,0.769
1,exceed,6,1.813,1,1,2.15,1.9,VB,745.206,1,679.962,1
1,excel,5,1.58,1,0,2.4,2.3,VB|NN,684.667,1,593.462,1
1,excellence,10,2.13,1,1,3.65,2.65,NN,721.03,0.97,654.217,1
1,exception,9,2.613,0,1,2.45,2.6,NN,754.727,1,693.148,0.964
1,excess,6,2.196,1,1,2.3,2.4,JJ,605.727,0.97,656.893,0.966
1,excessive,9,2.097,0,0,2.95,2.6,JJ,682.029,0.97,696.964,1
1,exchange,8,3.014,0,0,2.75,3.15,NN|VB,631.033,0.97,643.963,1
1,excitable,9,1.398,0,0, , ,JJ, , , , 
1,excite,6,2.041,1,2,2.2,2,VB,668.061,1,660.846,1
1,exclamation,11,1.462,0,0,2.75,2.95,NN,755,1,705.607,1
1,exclude,7,1.716,0,0,2.45,2.5,VB,741.281,0.94,684.44,1
1,excrement,9,1.799,0,0,3,3.7,NN,944.37,0.82,843.909,0.815
1,excursion,9,1.544,0,0,2.75,3.15,NN,669.433,0.88,784.926,0.964
1,excuse,6,4.274,1,0,2.15,2.85,NN,625.118,0.97,643,1
1,execute,7,2.453,0,0,2.7,3.65,VB|NN,652.844,0.97,676.458,0.889
1,execution,9,2.697,0,0,2.4,3.55,NN,686.939,0.97,669.52,0.926
1,executioner,11,1.845,0,1,3.55,5.3,NN,730.194,0.94,789.148,1
1,executor,8,1.518,0,0,2.65,4.2,NN,812.125,0.97,778.2,1
1,exemplary,9,1.653,0,0,3.85,4.25,JJ,953.478,0.7,752.826,0.885
1,exemption,9,1.322,0,0,2.7,3.4,NN,739.156,1,710.52,1
1,exercise,8,2.957,1,0,2.45,3.3,NN|VB,597.562,0.97,597.464,1
1,exert,5,1.544,0,0,1.9,2.4,VB,765.552,0.94,648.074,0.964
1,exhaust,7,2.041,0,3,2.85,2.2,NN|VB,670.485,0.97,626.889,1
1,exhaustion,10,1.919,0,0,3.15,3.55,NN,711.032,0.94,681.704,0.964
1,exhibit,7,2.59,0,0,2.8,2.8,NN|VB,634.061,1,690.222,1
1,exhibition,10,2.318,0,0,2.95,3.1,NN,766.576,1,740.222,0.964
1,exhumation,10,1.362,0,0,3.05,4,NN,"1,087.60",0.33,859.533,0.682
1,exhume,6,1.398,0,0,2.85,3.8,VB,766.864,0.63,758,0.84
1,exile,5,1.982,1,2,1.9,2.45,NN|VB,691.258,0.91,564.08,1
1,exist,5,3.17,0,1,1.85,2,VB,587.455,1,621.48,0.926
1,existence,9,2.776,0,0,3.3,3.25,NN,675.848,0.94,695.48,0.926
1,existential,11,1.58,0,0,4,5.1,JJ,930.226,0.94,886.579,0.826
1,existing,8,1.996,0,1,2.45,2.5,VB|NN,639.581,0.97,614.833,1
1,exodus,6,1.613,0,0,3,2.9,NN,728.424,0.94,650.667,0.889
1,exonerate,9,1.568,0,0,3,3.7,VB,770.28,0.71,864.333,0.964
1,exorcism,8,1.982,2,0,3.05,4.55,NN,945.074,0.84,827.087,0.92
1,exorcist,8,1.708,2,0,3,3.85,NN,735.844,0.97,668.692,0.963
1,exotic,6,2.487,1,0,2.8,3.1,JJ,629.382,1,669.704,1
1,expand,6,2.253,1,4,2.5,2.05,VB,672.625,0.97,706.643,1
1,expansion,9,1.949,0,0,2.7,2.75,NN,628.314,0.97,743.462,1
1,expect,6,3.724,1,1,2.05,2.15,VB,656.25,1,739.286,1
1,expedite,8,1.544,0,0,3,3.8,VB,806.455,0.97,728.217,0.885
1,expedition,10,2.462,0,1,2.75,2.8,NN,809.4,1,738.63,1
1,expel,5,1.851,1,0,2.3,2.2,VB,642,0.84,701.036,1
1,expendable,10,1.892,1,1,3.55,3.35,JJ,805.548,1,692.8,0.962
1,expense,7,2.581,1,2,2.55,2.1,NN,665.031,0.97,644.115,0.929
1,expensive,9,3.154,2,2,2.5,2.55,JJ,689.645,0.94,684.75,1
1,experiment,10,2.917,0,0,3.1,3.6,NN,666.909,1,682.192,1
1,expert,6,3.053,2,0,1.95,2.7,NN,628.03,0.97,596.857,1
1,expertise,9,2.31,0,0,2.95,5,NN,829.567,0.94,709.87,0.92
1,expiration,10,1.724,0,0,2.75,2.5,NN,781.733,0.88,783.655,1
1,expire,6,1.672,2,1,2.05,2.15,VB,641.03,0.94,750.52,0.926
1,explicit,8,1.857,0,0,3.1,3.25,JJ,685.667,1,675.923,0.963
1,exploit,7,2.1,0,0,2.6,2.7,VB,664.848,0.97,688.036,1
1,exploration,11,1.987,0,0,2.65,2.75,NN,787.312,0.97,719.964,1
1,explore,7,2.502,1,0,2.15,2.4,VB|NN,619.121,1,599.963,1
1,explorer,8,1.991,2,2,2.4,2.95,NN,619.152,1,670.926,0.964
1,expo,4,1.322,0,0,2.5,2.85,NN,692.28,0.76,591.63,1
1,export,6,1.819,2,0,1.85,2.75,NN,590.03,0.97,567.346,1
1,expose,6,2.558,0,1,2,2.25,VB,709.03,1,688.6,0.962
1,exposition,10,1.613,0,1,2.65,2.7,NN,803.588,1,760.654,1
1,exposure,8,2.465,0,0,2.9,2.7,NN,648.529,1,722.269,0.963
1,express,7,2.961,1,0,2.3,2.5,VB|NN,652.059,1,665.074,0.964
1,expression,10,2.814,0,0,2.6,2.7,NN,632.818,1,657.821,1
1,expressive,10,1.38,0,1,2.55,2.45,JJ,765.515,0.97,751.185,1
1,expressway,10,1.699,0,0,3.8,4.05,NN,749.774,0.94,775.269,1
1,expulsion,9,1.623,0,0,2.8,3.05,NN,829.312,1,811.556,1
1,exquisite,9,2.33,0,0,3.65,4.25,JJ,865.893,0.88,841.211,0.864
1,extend,6,2.516,2,2,2.25,2.3,VB,668.3,0.88,655.321,1
1,extension,9,2.441,0,0,2.65,2.6,NN,688.394,1,744.192,1
1,extensive,9,2.279,1,1,2.65,2.7,JJ,768.625,0.94,676.556,1
1,extent,6,2.318,2,1,1.9,2.45,NN,639.667,0.97,727.423,1
1,exterminate,11,1.763,0,0,3.45,4.2,VB,845.531,1,823.708,0.96
1,extermination,13,1.724,0,0,3.45,4.6,NN,813.484,0.91,777.458,0.96
1,external,8,2.104,0,0,2.7,3.2,JJ|NN,733,0.97,659.964,0.966
1,extinct,7,2.111,0,1,2.85,3.05,JJ,669.548,0.97,688.2,0.926
1,extinguish,10,1.643,0,0,4.3,4.15,VB,875.938,0.94,807.84,1
1,extinguisher,12,1.898,2,1,5,4.95,NN,834.857,0.88,755.16,0.962
1,extortion,9,2.121,0,0,2.95,3.15,NN,901.242,0.97,724.346,1
1,extraction,10,2.104,0,0,2.55,2.8,NN,812.088,1,777.808,0.963
1,extraterrestrial,16,2.013,0,0,7.286,9.3,JJ,"1,011.62",0.94,842.407,0.964
1,extravagance,12,1.447,0,1,5.3,5.05,NN,808.103,1,799.125,0.923
1,extravaganza,12,1.568,0,0,5.8,6.65,NN,929.875,0.97,795.56,0.926
1,extremity,9,1.322,0,0,3.25,4.05,NN,752.788,0.94,717.333,0.964
1,eyeball,7,1.978,0,0,2.85,2.5,NN|VB,630.121,0.97,583.185,1
1,eyeful,6,1.362,0,0,2.9,2.55,NN,766.821,0.9,629.077,1
1,eyeglasses,10,1.544,0,0,3.95,3.7,NN,727.645,0.97,649.429,1
1,eyelash,7,1.653,1,4,2.7,2.7,NN,656.324,1,659.778,1
1,eyesight,8,2,0,0,3.45,2.8,NN,675.312,0.94,617.536,1
1,eyewitness,10,2.308,0,0,4.1,3.9,NN,853.258,0.97,660.667,0.964
1,fable,5,1.322,5,12,1.65,1.35,NN,662.912,0.97,674.385,0.929
1,fabled,6,1.38,5,6,1.8,1.75,JJ,839.038,0.79,719.696,0.852
1,fabrication,11,1.643,0,0,3.25,3.9,NN,763.324,0.97,717,1
1,fabulous,8,3.02,0,0,3.15,2.95,JJ,731.548,0.94,610.074,1
1,facade,6,1.633,0,0,2.35,2.6,NN,831.962,0.76,753.045,0.786
1,faceless,8,1.58,0,2,2.55,1.9,JJ,630.529,1,649.423,1
1,fact,4,3.945,5,15,1.55,1.25,NN,560.412,1,618,1
1,faction,7,1.771,1,1,1.8,1.75,NN,806.833,0.71,703.75,0.96
1,factor,6,2.569,0,3,1.85,1.85,NN|VB,639.324,1,601.808,1
1,factual,7,1.447,1,1,2.65,2.9,JJ,724.5,1,633.481,1
1,fad,3,1.602,17,26,1.15,1,NN,718.065,0.91,620.792,0.923
1,fade,4,2.458,16,32,1.35,1,VB|NN,563.029,0.97,563.107,1
1,fag,3,2.441,21,24, , ,NN|VB, , , , 
1,faggot,6,2.545,1,2, , ,NN, , , , 
1,fail,4,3.099,17,55,1.05,1,VB,692.486,1,613.414,1
1,failure,7,3.01,0,0,2.8,2.1,NN,751.294,1,638.63,1
1,fairness,8,2.021,1,3,2.65,2,NN,673.727,0.97,644.259,1
1,faith,5,3.374,1,14,1.95,1.4,NN,573.25,0.94,564.786,1
1,faithless,9,1.447,0,1,2.9,2.05,JJ,788.943,1,712.731,1
1,faker,5,1.949,9,13,1.75,1.7,NN,684.594,0.94,617.423,1
1,fallacy,7,1.322,0,1,2.85,1.95,NN,745.231,0.76,763.72,0.893
1,fallout,7,2.049,0,0,2.55,2.8,NN|JJ,731.667,0.97,682.115,1
1,fame,4,2.645,15,26,1.15,1,NN,628.879,0.97,640.259,1
1,famed,5,1.633,13,12,1.5,1.45,JJ,735.406,0.97,670,1
1,familiarity,11,1.544,0,0,4.15,5.65,NN,786.188,1,771.208,0.857
1,family,6,4.257,0,0,2.2,2.25,NN,622.029,1,608.393,1
1,famous,6,3.361,0,0,2.8,2,JJ,649.912,1,604.667,1
1,fanatical,9,1.447,0,1,3.4,3.25,JJ,859.333,0.77,824.792,0.96
1,fanciful,8,1.415,0,0,3.45,3.5,JJ,763.5,0.62,816.52,0.962
1,fancy,5,3.25,2,2,1.9,1.8,JJ|VB|NN,613.5,0.97,590.483,1
1,fanfare,7,1.763,0,1,2.95,2.9,NN,762.556,0.82,652.385,0.963
1,fantasy,7,2.919,0,0,2.95,2.65,NN,689.576,1,591.074,1
1,faraway,7,1.973,1,0,2.7,3.95,JJ,881.103,0.85,697.68,0.893
1,farce,5,1.954,1,7,1.8,1.7,NN,757.308,0.76,673.321,1
1,farewell,8,2.684,0,1,3.6,2.85,NN,776.833,0.94,624.607,1
1,farmhouse,9,1.833,0,0,2.95,3.35,NN,639.059,1,651.071,1
1,farming,7,1.919,5,5,1.85,1.9,NN|VB,721.235,1,647.481,1
1,farmland,8,1.322,1,1,2.55,2.95,NN,696.853,1,664.393,1
1,fascinate,9,1.431,0,0,2.85,2.6,VB,893.032,1,751,1
1,fascination,11,1.959,0,0,3.25,3.5,NN,723.656,0.97,680.607,1
1,fascism,7,1.602,1,0,2.8,2.95,NN,886.29,0.94,795.84,0.926
1,fashion,7,2.981,0,6,2.5,1.55,NN|VB,566.375,0.97,595.259,1
1,fatal,5,2.56,1,10,1.95,1.7,JJ,623.086,1,607.536,1
1,fatality,8,1.672,0,0,2.5,2.85,NN,807.967,0.94,789.333,0.964
1,fate,4,3.139,20,37,1,1,NN,622.424,0.97,597.036,1
1,fateful,7,1.716,1,3,2.45,1.85,JJ,705.281,0.97,684.192,0.963
1,fathead,7,1.532,0,0,2.45,2.7,NN,883.579,0.66,767.609,0.958
1,fatherhood,10,1.38,0,0,3.7,3.6,NN,738.727,0.97,637.821,1
1,fatherland,10,1.602,0,0,3.55,3.75,NN,785.516,0.94,699.679,1
1,fatherly,8,1.505,0,0,2.75,2.65,JJ,779.156,0.97,701.481,1
1,fathom,6,1.732,0,0,2.7,2.55,VB|NN,696.16,0.78,684.957,0.885
1,fatigue,7,1.973,0,0,2.8,2.6,NN|VB,632.114,1,630.75,1
1,fatso,5,2.209,0,0,1.95,1.95,NN,862.619,0.66,737.071,1
1,fatten,6,1.38,5,10,1.8,1.7,VB,808.933,0.91,638.778,1
1,faucet,6,1.869,0,1,2.25,1.95,NN,663.484,0.97,659.538,0.963
1,fault,5,3.725,2,10,1.8,1.35,NN|VB,640.531,1,587.5,1
1,faulty,6,1.924,1,4,2.05,1.8,JJ,637.312,0.94,586.654,0.963
1,favor,5,3.558,1,14,1.85,1.5,NN|VB,615.562,0.97,583.32,1
1,favorable,9,1.748,1,0,3.3,3.35,JJ,745.545,1,630.667,0.964
1,favorite,8,3.482,0,2,2.95,2.45,JJ|NN,640.375,1,665.5,1
1,favoritism,10,1.342,0,0,4.45,5,NN,856.25,1,720.037,1
1,fear,4,3.547,13,48,1.25,1,NN|VB,588.469,1,593.852,1
1,fearful,7,2.045,1,3,2.95,2.05,JJ,651.344,1,633.429,1
1,fearless,8,2.185,1,4,2.6,1.95,JJ,643.382,1,628.429,1
1,fearsome,8,1.602,0,2,3.5,2.6,JJ,747.969,0.94,647.577,1
1,feasible,8,1.505,1,0,2.95,2.65,JJ,768.5,0.97,690.577,0.963
1,feat,4,1.898,12,28,1.2,1,NN,672.444,0.84,612.273,1
1,feature,7,2.476,0,6,2.15,1.85,NN|VB,631.941,1,653.174,1
1,federation,10,2.297,0,0,2.85,2.85,NN,756.276,0.88,746.393,1
1,feeble,6,1.94,1,4,2.25,1.9,JJ,756.069,0.85,662.5,0.963
1,feedback,8,2.149,0,1,3.75,2.85,NN,599.129,0.97,642.857,1
1,feeling,7,3.933,5,22,1.75,1.2,NN|VB,688.364,0.97,599.464,1
1,feign,5,1.38,2,53,1.95,1,VB,725.042,0.71,747.818,0.815
1,felony,6,2.456,1,1,2.45,2.15,NN,721.912,0.97,623.074,1
1,feminine,8,2.369,0,0,2.9,2.95,JJ,733.727,0.97,681.607,1
1,femininity,10,1.322,0,0,3.9,4.6,NN,914.355,0.94,786.286,0.75
1,femme,5,1.806,1,26,2.25,1.05,minor|NN,809.636,0.32,732.15,0.769
1,femur,5,1.771,2,7,2.3,1.8,NN,913.44,0.81,778.182,0.846
1,fend,4,1.681,14,27,1.25,1,VB,961.478,0.7,668.909,0.917
1,fender,6,2.117,10,15,1.5,1.45,NN,723.387,0.91,697.929,1
1,fern,4,2.215,4,32,1.9,1.3,NN,707.062,0.91,582,1
1,ferocious,9,1.903,0,0,3.1,3.25,JJ,857.615,0.76,706.269,1
1,ferret,6,1.924,0,7,2.1,1.85,VB|NN,757.4,0.62,715.556,0.964
1,ferryboat,9,1.342,0,0,4.6,3.8,NN,813.833,0.91,753.071,1
1,fertile,7,1.909,0,12,2.5,1.75,JJ,648,0.94,720.28,0.962
1,fertility,9,1.991,0,0,2.7,2.9,NN,737.966,0.88,706.143,1
1,fertilize,9,1.342,0,0,3.05,2.95,VB,783.485,1,645.571,1
1,fertilizer,10,2.004,2,1,3.4,4.55,NN,770.059,0.97,653.889,0.964
1,festival,8,2.704,0,0,3.15,3.05,NN,683.781,0.97,627.552,1
1,festive,7,1.996,1,1,2.6,2.5,JJ,718.484,1,661.185,1
1,fetch,5,2.748,5,14,1.9,1.85,VB,654.794,1,662.357,1
1,fetish,6,2.072,0,5,2.6,1.95,NN,756.267,0.91,636.538,0.963
1,feud,4,1.826,2,9,1.75,1.4,NN|VB,736.188,0.94,712.458,0.96
1,fever,5,3.008,7,15,1.75,1.65,NN,570.212,0.97,718.964,1
1,feverish,8,1.532,0,0,3,2.75,JJ,708.806,0.89,716.292,1
1,fiancee,7,2.19,1,0,2.65,4,NN,860.107,0.85,788.087,0.885
1,fiasco,6,1.924,0,0,2.8,2.85,NN,826.889,0.79,797,0.964
1,fib,3,1.819,17,22,1.45,1.35,VB|NN,699.654,0.81,619.821,1
1,fiber,5,2.196,5,8,1.85,1.8,NN,698.586,0.91,676.68,1
1,fickle,6,1.785,4,10,1.85,1.65,JJ,735.462,0.81,631.286,1
1,fiction,7,2.493,2,2,2,1.8,NN,627,0.97,650.037,1
1,fictional,9,1.857,0,0,2.75,2.7,JJ,701.765,1,686.407,0.964
1,fictitious,10,1.505,1,1,3.65,3.5,JJ,872.731,0.81,901.286,0.84
1,fidelity,8,2.009,0,0,3,3.3,NN,681.214,0.88,712.115,0.963
1,field,5,3.554,3,27,1.75,1.05,NN|VB,571.939,0.94,605.852,1
1,fiend,5,2.158,1,16,1.8,1.4,NN,732.211,0.56,766.16,0.926
